pair_id,phenomenon,s,s_cf,annotator_id,batch_id,human_change_0_5,confidence_1_5,fluency_s_1_5,fluency_cf_1_5,plausibility_s_1_5,plausibility_cf_1_5,changed_words,attention_check,created_at
neg_001456,negation,The nurse did not promote the researcher.,The nurse promoted the researcher.,sim_3,pilot_simulated_v1,2.86,3.21,5.0,5.0,3.59,3.98,,True,simulated
neg_000578,negation,The teacher did not visit the researcher.,The teacher visited the researcher.,sim_1,pilot_simulated_v1,3.24,4.08,5.0,5.0,3.28,4.21,,True,simulated
neg_000578,negation,The teacher did not visit the researcher.,The teacher visited the researcher.,sim_2,pilot_simulated_v1,3.01,3.13,5.0,5.0,4.41,3.02,,True,simulated
neg_000578,negation,The teacher did not visit the researcher.,The teacher visited the researcher.,sim_3,pilot_simulated_v1,2.97,4.0,5.0,5.0,4.57,3.0,,True,simulated
role_000160,role_reversal,The student praised the waiter.,The waiter praised the student.,sim_1,pilot_simulated_v1,3.62,4.02,5.0,5.0,3.67,4.27,,True,simulated
role_000160,role_reversal,The student praised the waiter.,The waiter praised the student.,sim_2,pilot_simulated_v1,3.91,3.35,5.0,5.0,4.25,3.04,,True,simulated
role_000160,role_reversal,The student praised the waiter.,The waiter praised the student.,sim_3,pilot_simulated_v1,4.83,3.15,5.0,5.0,4.37,4.35,,True,simulated
neg_000021,negation,The chef criticized the athlete.,The chef did not criticize the athlete.,sim_1,pilot_simulated_v1,4.14,4.01,5.0,5.0,3.36,3.66,,True,simulated
neg_000021,negation,The chef criticized the athlete.,The chef did not criticize the athlete.,sim_2,pilot_simulated_v1,3.1,4.22,5.0,5.0,3.21,3.27,,True,simulated
neg_000021,negation,The chef criticized the athlete.,The chef did not criticize the athlete.,sim_3,pilot_simulated_v1,3.91,4.04,5.0,5.0,4.56,4.22,,True,simulated
neg_000023,negation,The judge supported the writer.,The judge did not support the writer.,sim_1,pilot_simulated_v1,4.18,3.86,5.0,5.0,3.85,4.38,,True,simulated
neg_000023,negation,The judge supported the writer.,The judge did not support the writer.,sim_2,pilot_simulated_v1,3.04,2.89,5.0,5.0,3.64,4.44,,True,simulated
neg_000023,negation,The judge supported the writer.,The judge did not support the writer.,sim_3,pilot_simulated_v1,3.41,3.38,5.0,5.0,3.48,4.22,,True,simulated
neg_000592,negation,The writer did not support the student.,The writer supported the student.,sim_1,pilot_simulated_v1,3.2,3.18,5.0,5.0,4.33,4.14,,True,simulated
neg_000592,negation,The writer did not support the student.,The writer supported the student.,sim_2,pilot_simulated_v1,3.26,4.36,5.0,5.0,4.27,3.73,,True,simulated
neg_000592,negation,The writer did not support the student.,The writer supported the student.,sim_3,pilot_simulated_v1,4.29,4.12,5.0,5.0,3.32,3.05,,True,simulated
role_000462,role_reversal,The scientist hired the teacher.,The teacher hired the scientist.,sim_1,pilot_simulated_v1,4.54,4.02,5.0,5.0,3.37,4.39,,True,simulated
role_000462,role_reversal,The scientist hired the teacher.,The teacher hired the scientist.,sim_2,pilot_simulated_v1,3.6,3.1,5.0,5.0,3.65,4.0,,True,simulated
role_000462,role_reversal,The scientist hired the teacher.,The teacher hired the scientist.,sim_3,pilot_simulated_v1,4.5,4.66,5.0,5.0,3.62,3.06,,True,simulated
attach_000563,attachment,The driver showed the guide with the map.,"With the map, the driver showed the guide.",sim_1,pilot_simulated_v1,2.3,3.15,5.0,5.0,4.55,3.65,,True,simulated
attach_000563,attachment,The driver showed the guide with the map.,"With the map, the driver showed the guide.",sim_2,pilot_simulated_v1,2.67,3.82,5.0,5.0,4.64,3.17,,True,simulated
attach_000563,attachment,The driver showed the guide with the map.,"With the map, the driver showed the guide.",sim_3,pilot_simulated_v1,2.61,3.22,5.0,5.0,3.58,4.46,,True,simulated
attach_001303,attachment,"With the umbrella, the engineer noticed the teacher.",The engineer noticed the teacher who had the umbrella.,sim_1,pilot_simulated_v1,2.16,3.5,5.0,5.0,4.6,4.47,,True,simulated
attach_001303,attachment,"With the umbrella, the engineer noticed the teacher.",The engineer noticed the teacher who had the umbrella.,sim_2,pilot_simulated_v1,3.11,3.59,5.0,5.0,3.99,4.09,,True,simulated
attach_001303,attachment,"With the umbrella, the engineer noticed the teacher.",The engineer noticed the teacher who had the umbrella.,sim_3,pilot_simulated_v1,3.6,4.63,5.0,5.0,4.18,4.51,,True,simulated
role_001038,role_reversal,The writer thanked the researcher.,The researcher thanked the writer.,sim_1,pilot_simulated_v1,4.08,3.75,5.0,5.0,4.57,4.38,,True,simulated
role_001038,role_reversal,The writer thanked the researcher.,The researcher thanked the writer.,sim_2,pilot_simulated_v1,4.71,3.99,5.0,5.0,3.29,3.84,,True,simulated
role_001038,role_reversal,The writer thanked the researcher.,The researcher thanked the writer.,sim_3,pilot_simulated_v1,4.62,3.75,5.0,5.0,4.16,4.31,,True,simulated
role_000548,role_reversal,The nurse helped the manager.,The manager helped the nurse.,sim_1,pilot_simulated_v1,3.81,3.85,5.0,5.0,4.6,4.55,,True,simulated
role_000548,role_reversal,The nurse helped the manager.,The manager helped the nurse.,sim_2,pilot_simulated_v1,4.84,2.83,5.0,5.0,4.19,4.11,,True,simulated
role_000548,role_reversal,The nurse helped the manager.,The manager helped the nurse.,sim_3,pilot_simulated_v1,4.73,4.56,5.0,5.0,3.97,3.67,,True,simulated
role_000598,role_reversal,The writer greeted the researcher.,The researcher greeted the writer.,sim_1,pilot_simulated_v1,3.55,4.47,5.0,5.0,4.4,4.38,,True,simulated
role_000598,role_reversal,The writer greeted the researcher.,The researcher greeted the writer.,sim_2,pilot_simulated_v1,3.97,3.32,5.0,5.0,3.74,4.07,,True,simulated
role_000598,role_reversal,The writer greeted the researcher.,The researcher greeted the writer.,sim_3,pilot_simulated_v1,3.78,2.8,5.0,5.0,3.9,3.56,,True,simulated
role_000159,role_reversal,The chef blamed the student.,The student blamed the chef.,sim_1,pilot_simulated_v1,4.31,3.8,5.0,5.0,4.79,3.23,,True,simulated
role_000159,role_reversal,The chef blamed the student.,The student blamed the chef.,sim_2,pilot_simulated_v1,4.87,4.77,5.0,5.0,4.26,3.82,,True,simulated
role_000159,role_reversal,The chef blamed the student.,The student blamed the chef.,sim_3,pilot_simulated_v1,3.92,4.73,5.0,5.0,3.98,4.45,,True,simulated
attach_001487,attachment,The athlete saw the man with the telescope.,"With the telescope, the athlete saw the man.",sim_1,pilot_simulated_v1,3.0,3.04,5.0,5.0,3.98,3.58,,True,simulated
attach_001487,attachment,The athlete saw the man with the telescope.,"With the telescope, the athlete saw the man.",sim_2,pilot_simulated_v1,2.64,3.04,5.0,5.0,3.92,3.48,,True,simulated
attach_001487,attachment,The athlete saw the man with the telescope.,"With the telescope, the athlete saw the man.",sim_3,pilot_simulated_v1,2.4,4.41,5.0,5.0,3.7,3.71,,True,simulated
role_000616,role_reversal,The lawyer visited the researcher.,The researcher visited the lawyer.,sim_1,pilot_simulated_v1,3.61,3.11,5.0,5.0,4.74,3.08,,True,simulated
role_000616,role_reversal,The lawyer visited the researcher.,The researcher visited the lawyer.,sim_2,pilot_simulated_v1,4.37,3.12,5.0,5.0,4.08,4.24,,True,simulated
role_000616,role_reversal,The lawyer visited the researcher.,The researcher visited the lawyer.,sim_3,pilot_simulated_v1,4.34,4.2,5.0,5.0,4.03,4.51,,True,simulated
attach_001104,attachment,The coach met the student with the notebook.,The coach met the student who had the notebook.,sim_1,pilot_simulated_v1,2.71,3.35,5.0,5.0,3.68,4.44,,True,simulated
attach_001104,attachment,The coach met the student with the notebook.,The coach met the student who had the notebook.,sim_2,pilot_simulated_v1,3.15,4.3,5.0,5.0,4.26,4.06,,True,simulated
attach_001104,attachment,The coach met the student with the notebook.,The coach met the student who had the notebook.,sim_3,pilot_simulated_v1,2.45,4.6,5.0,5.0,4.56,4.03,,True,simulated
neg_000636,negation,The journalist did not admire the chef.,The journalist admired the chef.,sim_1,pilot_simulated_v1,4.35,4.32,5.0,5.0,3.44,4.48,,True,simulated
neg_000636,negation,The journalist did not admire the chef.,The journalist admired the chef.,sim_2,pilot_simulated_v1,3.9,4.57,5.0,5.0,3.96,3.04,,True,simulated
neg_000636,negation,The journalist did not admire the chef.,The journalist admired the chef.,sim_3,pilot_simulated_v1,3.31,4.06,5.0,5.0,3.41,3.06,,True,simulated
neg_000493,negation,The lawyer greeted the driver.,The lawyer did not greet the driver.,sim_1,pilot_simulated_v1,4.32,3.41,5.0,5.0,4.25,3.36,,True,simulated
neg_000493,negation,The lawyer greeted the driver.,The lawyer did not greet the driver.,sim_2,pilot_simulated_v1,3.13,4.39,5.0,5.0,3.58,3.89,,True,simulated
neg_000493,negation,The lawyer greeted the driver.,The lawyer did not greet the driver.,sim_3,pilot_simulated_v1,3.52,3.45,5.0,5.0,4.54,4.57,,True,simulated
neg_000477,negation,The coach praised the manager.,The coach did not praise the manager.,sim_1,pilot_simulated_v1,3.76,3.48,5.0,5.0,3.31,4.25,,True,simulated
neg_000477,negation,The coach praised the manager.,The coach did not praise the manager.,sim_2,pilot_simulated_v1,4.28,4.74,5.0,5.0,3.3,4.19,,True,simulated
neg_000477,negation,The coach praised the manager.,The coach did not praise the manager.,sim_3,pilot_simulated_v1,3.03,3.43,5.0,5.0,4.44,4.22,,True,simulated
neg_000864,negation,The musician did not support the doctor.,The musician supported the doctor.,sim_1,pilot_simulated_v1,3.12,4.03,5.0,5.0,4.09,3.5,,True,simulated
neg_000864,negation,The musician did not support the doctor.,The musician supported the doctor.,sim_2,pilot_simulated_v1,4.28,4.31,5.0,5.0,3.34,3.09,,True,simulated
neg_000864,negation,The musician did not support the doctor.,The musician supported the doctor.,sim_3,pilot_simulated_v1,3.76,3.46,5.0,5.0,4.14,4.22,,True,simulated
attach_001109,attachment,The journalist photographed the tourist with the camera.,"With the camera, the journalist photographed the tourist.",sim_1,pilot_simulated_v1,2.81,4.11,5.0,5.0,4.69,4.2,,True,simulated
attach_001109,attachment,The journalist photographed the tourist with the camera.,"With the camera, the journalist photographed the tourist.",sim_2,pilot_simulated_v1,2.71,4.22,5.0,5.0,4.78,3.79,,True,simulated
attach_001109,attachment,The journalist photographed the tourist with the camera.,"With the camera, the journalist photographed the tourist.",sim_3,pilot_simulated_v1,3.26,3.86,5.0,5.0,3.34,4.16,,True,simulated
attach_001471,attachment,"With the telescope, the chef saw the man.",The chef saw the man who had the telescope.,sim_1,pilot_simulated_v1,2.23,4.63,5.0,5.0,4.54,4.06,,True,simulated
attach_001471,attachment,"With the telescope, the chef saw the man.",The chef saw the man who had the telescope.,sim_2,pilot_simulated_v1,3.54,2.88,5.0,5.0,4.46,4.48,,True,simulated
attach_001471,attachment,"With the telescope, the chef saw the man.",The chef saw the man who had the telescope.,sim_3,pilot_simulated_v1,2.45,3.58,5.0,5.0,3.29,4.16,,True,simulated
attach_001162,attachment,"With the camera, the scientist photographed the tourist.",The scientist photographed the tourist who had the camera.,sim_1,pilot_simulated_v1,2.03,4.1,5.0,5.0,4.04,4.07,,True,simulated
attach_001162,attachment,"With the camera, the scientist photographed the tourist.",The scientist photographed the tourist who had the camera.,sim_2,pilot_simulated_v1,3.15,4.76,5.0,5.0,4.28,4.42,,True,simulated
attach_001162,attachment,"With the camera, the scientist photographed the tourist.",The scientist photographed the tourist who had the camera.,sim_3,pilot_simulated_v1,2.14,3.83,5.0,5.0,4.27,4.56,,True,simulated
neg_000025,negation,The driver blamed the lawyer.,The driver did not blame the lawyer.,sim_1,pilot_simulated_v1,3.25,4.55,5.0,5.0,4.1,4.46,,True,simulated
neg_000025,negation,The driver blamed the lawyer.,The driver did not blame the lawyer.,sim_2,pilot_simulated_v1,3.39,3.43,5.0,5.0,4.57,3.97,,True,simulated
neg_000025,negation,The driver blamed the lawyer.,The driver did not blame the lawyer.,sim_3,pilot_simulated_v1,3.84,4.01,5.0,5.0,4.52,3.57,,True,simulated
neg_000327,negation,The artist criticized the scientist.,The artist did not criticize the scientist.,sim_1,pilot_simulated_v1,2.9,4.56,5.0,5.0,4.2,3.11,,True,simulated
neg_000327,negation,The artist criticized the scientist.,The artist did not criticize the scientist.,sim_2,pilot_simulated_v1,4.34,4.65,5.0,5.0,4.08,3.51,,True,simulated
neg_000327,negation,The artist criticized the scientist.,The artist did not criticize the scientist.,sim_3,pilot_simulated_v1,3.99,4.41,5.0,5.0,4.56,3.92,,True,simulated
neg_000415,negation,The student blamed the driver.,The student did not blame the driver.,sim_1,pilot_simulated_v1,4.06,4.72,5.0,5.0,4.32,3.67,,True,simulated
neg_000415,negation,The student blamed the driver.,The student did not blame the driver.,sim_2,pilot_simulated_v1,3.03,3.32,5.0,5.0,4.07,4.52,,True,simulated
neg_000415,negation,The student blamed the driver.,The student did not blame the driver.,sim_3,pilot_simulated_v1,2.98,4.02,5.0,5.0,4.56,3.61,,True,simulated
role_000551,role_reversal,The chef admired the researcher.,The researcher admired the chef.,sim_1,pilot_simulated_v1,4.1,4.33,5.0,5.0,3.8,3.01,,True,simulated
role_000551,role_reversal,The chef admired the researcher.,The researcher admired the chef.,sim_2,pilot_simulated_v1,3.93,2.9,5.0,5.0,4.7,3.68,,True,simulated
role_000551,role_reversal,The chef admired the researcher.,The researcher admired the chef.,sim_3,pilot_simulated_v1,4.8,3.08,5.0,5.0,3.77,4.11,,True,simulated
role_000858,role_reversal,The engineer interviewed the artist.,The artist interviewed the engineer.,sim_1,pilot_simulated_v1,3.6,3.64,5.0,5.0,3.88,3.03,,True,simulated
role_000858,role_reversal,The engineer interviewed the artist.,The artist interviewed the engineer.,sim_2,pilot_simulated_v1,3.92,4.75,5.0,5.0,3.91,3.12,,True,simulated
role_000858,role_reversal,The engineer interviewed the artist.,The artist interviewed the engineer.,sim_3,pilot_simulated_v1,4.5,3.47,5.0,5.0,3.94,4.39,,True,simulated
attach_000996,attachment,The journalist met the student with the notebook.,The journalist met the student who had the notebook.,sim_1,pilot_simulated_v1,2.29,3.01,5.0,5.0,3.79,3.81,,True,simulated
attach_000996,attachment,The journalist met the student with the notebook.,The journalist met the student who had the notebook.,sim_2,pilot_simulated_v1,2.8,3.66,5.0,5.0,4.62,4.25,,True,simulated
attach_000996,attachment,The journalist met the student with the notebook.,The journalist met the student who had the notebook.,sim_3,pilot_simulated_v1,3.25,4.28,5.0,5.0,3.8,3.79,,True,simulated
neg_000089,negation,The waiter supported the passenger.,The waiter did not support the passenger.,sim_1,pilot_simulated_v1,3.5,3.58,5.0,5.0,4.42,3.51,,True,simulated
neg_000089,negation,The waiter supported the passenger.,The waiter did not support the passenger.,sim_2,pilot_simulated_v1,3.45,3.05,5.0,5.0,3.54,3.65,,True,simulated
neg_000089,negation,The waiter supported the passenger.,The waiter did not support the passenger.,sim_3,pilot_simulated_v1,4.21,3.3,5.0,5.0,4.23,3.82,,True,simulated
attach_001015,attachment,"With the flashlight, the artist checked the driver.",The artist checked the driver who had the flashlight.,sim_1,pilot_simulated_v1,2.02,2.87,5.0,5.0,3.73,4.09,,True,simulated
attach_001015,attachment,"With the flashlight, the artist checked the driver.",The artist checked the driver who had the flashlight.,sim_2,pilot_simulated_v1,2.2,3.08,5.0,5.0,3.56,3.7,,True,simulated
attach_001015,attachment,"With the flashlight, the artist checked the driver.",The artist checked the driver who had the flashlight.,sim_3,pilot_simulated_v1,2.11,4.34,5.0,5.0,3.9,4.36,,True,simulated
role_000264,role_reversal,The artist praised the manager.,The manager praised the artist.,sim_1,pilot_simulated_v1,4.68,4.73,5.0,5.0,3.36,4.4,,True,simulated
role_000264,role_reversal,The artist praised the manager.,The manager praised the artist.,sim_2,pilot_simulated_v1,4.14,3.73,5.0,5.0,4.46,3.02,,True,simulated
role_000264,role_reversal,The artist praised the manager.,The manager praised the artist.,sim_3,pilot_simulated_v1,3.9,4.42,5.0,5.0,3.23,4.25,,True,simulated
role_001315,role_reversal,The nurse admired the athlete.,The athlete admired the nurse.,sim_1,pilot_simulated_v1,4.28,2.82,5.0,5.0,3.32,3.49,,True,simulated
role_001315,role_reversal,The nurse admired the athlete.,The athlete admired the nurse.,sim_2,pilot_simulated_v1,4.46,4.63,5.0,5.0,4.4,3.06,,True,simulated
role_001315,role_reversal,The nurse admired the athlete.,The athlete admired the nurse.,sim_3,pilot_simulated_v1,4.39,3.84,5.0,5.0,3.93,3.54,,True,simulated
attach_001024,attachment,"With the flashlight, the teacher checked the driver.",The teacher checked the driver who had the flashlight.,sim_1,pilot_simulated_v1,3.34,4.08,5.0,5.0,4.74,3.3,,True,simulated
attach_001024,attachment,"With the flashlight, the teacher checked the driver.",The teacher checked the driver who had the flashlight.,sim_2,pilot_simulated_v1,2.57,3.09,5.0,5.0,3.57,3.26,,True,simulated
attach_001024,attachment,"With the flashlight, the teacher checked the driver.",The teacher checked the driver who had the flashlight.,sim_3,pilot_simulated_v1,3.05,3.45,5.0,5.0,4.49,4.03,,True,simulated
neg_000347,negation,The writer supported the teacher.,The writer did not support the teacher.,sim_1,pilot_simulated_v1,3.05,3.54,5.0,5.0,4.53,4.2,,True,simulated
neg_000347,negation,The writer supported the teacher.,The writer did not support the teacher.,sim_2,pilot_simulated_v1,2.85,4.71,5.0,5.0,3.89,4.52,,True,simulated
neg_000347,negation,The writer supported the teacher.,The writer did not support the teacher.,sim_3,pilot_simulated_v1,3.77,4.21,5.0,5.0,3.72,3.26,,True,simulated
neg_000178,negation,The coach did not contact the doctor.,The coach contacted the doctor.,sim_1,pilot_simulated_v1,4.0,3.6,5.0,5.0,3.93,4.0,,True,simulated
neg_000178,negation,The coach did not contact the doctor.,The coach contacted the doctor.,sim_2,pilot_simulated_v1,4.24,3.06,5.0,5.0,4.44,4.45,,True,simulated
neg_000178,negation,The coach did not contact the doctor.,The coach contacted the doctor.,sim_3,pilot_simulated_v1,2.98,3.03,5.0,5.0,4.63,4.53,,True,simulated
neg_000574,negation,The driver did not help the coach.,The driver helped the coach.,sim_1,pilot_simulated_v1,3.8,4.39,5.0,5.0,3.27,3.78,,True,simulated
neg_000574,negation,The driver did not help the coach.,The driver helped the coach.,sim_2,pilot_simulated_v1,4.32,3.07,5.0,5.0,3.87,3.22,,True,simulated
neg_000574,negation,The driver did not help the coach.,The driver helped the coach.,sim_3,pilot_simulated_v1,3.4,2.81,5.0,5.0,4.49,3.3,,True,simulated
attach_000388,attachment,"With the microscope, the engineer observed the scientist.",The engineer observed the scientist who had the microscope.,sim_1,pilot_simulated_v1,3.53,3.21,5.0,5.0,4.01,3.53,,True,simulated
attach_000388,attachment,"With the microscope, the engineer observed the scientist.",The engineer observed the scientist who had the microscope.,sim_2,pilot_simulated_v1,2.53,2.99,5.0,5.0,3.23,4.59,,True,simulated
attach_000388,attachment,"With the microscope, the engineer observed the scientist.",The engineer observed the scientist who had the microscope.,sim_3,pilot_simulated_v1,2.99,3.11,5.0,5.0,4.77,3.45,,True,simulated
role_000411,role_reversal,The journalist admired the athlete.,The athlete admired the journalist.,sim_1,pilot_simulated_v1,4.39,3.57,5.0,5.0,3.55,3.67,,True,simulated
role_000411,role_reversal,The journalist admired the athlete.,The athlete admired the journalist.,sim_2,pilot_simulated_v1,3.53,3.67,5.0,5.0,3.26,3.65,,True,simulated
role_000411,role_reversal,The journalist admired the athlete.,The athlete admired the journalist.,sim_3,pilot_simulated_v1,3.59,4.4,5.0,5.0,3.62,3.14,,True,simulated
role_001018,role_reversal,The driver criticized the judge.,The judge criticized the driver.,sim_1,pilot_simulated_v1,4.8,4.61,5.0,5.0,3.93,3.1,,True,simulated
role_001018,role_reversal,The driver criticized the judge.,The judge criticized the driver.,sim_2,pilot_simulated_v1,4.14,4.77,5.0,5.0,4.14,3.06,,True,simulated
role_001018,role_reversal,The driver criticized the judge.,The judge criticized the driver.,sim_3,pilot_simulated_v1,3.69,4.72,5.0,5.0,3.97,3.81,,True,simulated
role_000700,role_reversal,The passenger helped the nurse.,The nurse helped the passenger.,sim_1,pilot_simulated_v1,4.28,3.94,5.0,5.0,4.19,3.66,,True,simulated
role_000700,role_reversal,The passenger helped the nurse.,The nurse helped the passenger.,sim_2,pilot_simulated_v1,3.43,3.58,5.0,5.0,3.76,4.27,,True,simulated
role_000700,role_reversal,The passenger helped the nurse.,The nurse helped the passenger.,sim_3,pilot_simulated_v1,3.98,4.75,5.0,5.0,3.44,3.9,,True,simulated
role_000033,role_reversal,The coach promoted the driver.,The driver promoted the coach.,sim_1,pilot_simulated_v1,4.92,4.14,5.0,5.0,3.22,3.7,,True,simulated
role_000033,role_reversal,The coach promoted the driver.,The driver promoted the coach.,sim_2,pilot_simulated_v1,4.86,3.18,5.0,5.0,3.62,4.39,,True,simulated
role_000033,role_reversal,The coach promoted the driver.,The driver promoted the coach.,sim_3,pilot_simulated_v1,4.67,3.36,5.0,5.0,4.29,3.81,,True,simulated
role_000074,role_reversal,The musician thanked the teacher.,The teacher thanked the musician.,sim_1,pilot_simulated_v1,4.8,2.87,5.0,5.0,3.29,4.35,,True,simulated
role_000074,role_reversal,The musician thanked the teacher.,The teacher thanked the musician.,sim_2,pilot_simulated_v1,4.77,3.7,5.0,5.0,4.25,3.03,,True,simulated
role_000074,role_reversal,The musician thanked the teacher.,The teacher thanked the musician.,sim_3,pilot_simulated_v1,3.98,3.2,5.0,5.0,3.51,3.81,,True,simulated
role_001433,role_reversal,The nurse thanked the driver.,The driver thanked the nurse.,sim_1,pilot_simulated_v1,4.78,2.93,5.0,5.0,4.34,3.24,,True,simulated
role_001433,role_reversal,The nurse thanked the driver.,The driver thanked the nurse.,sim_2,pilot_simulated_v1,4.41,3.95,5.0,5.0,3.88,3.06,,True,simulated
role_001433,role_reversal,The nurse thanked the driver.,The driver thanked the nurse.,sim_3,pilot_simulated_v1,4.04,4.53,5.0,5.0,3.49,4.15,,True,simulated
attach_001386,attachment,The doctor saw the man with the telescope.,The doctor saw the man who had the telescope.,sim_1,pilot_simulated_v1,3.37,3.5,5.0,5.0,3.33,3.48,,True,simulated
attach_001386,attachment,The doctor saw the man with the telescope.,The doctor saw the man who had the telescope.,sim_2,pilot_simulated_v1,3.1,3.9,5.0,5.0,4.16,3.24,,True,simulated
attach_001386,attachment,The doctor saw the man with the telescope.,The doctor saw the man who had the telescope.,sim_3,pilot_simulated_v1,2.57,4.21,5.0,5.0,4.25,3.58,,True,simulated
role_000427,role_reversal,The judge hired the artist.,The artist hired the judge.,sim_1,pilot_simulated_v1,3.88,2.87,5.0,5.0,3.5,3.81,,True,simulated
role_000427,role_reversal,The judge hired the artist.,The artist hired the judge.,sim_2,pilot_simulated_v1,3.89,3.2,5.0,5.0,4.62,3.67,,True,simulated
role_000427,role_reversal,The judge hired the artist.,The artist hired the judge.,sim_3,pilot_simulated_v1,3.75,3.45,5.0,5.0,4.66,3.54,,True,simulated
attach_000162,attachment,The writer met the student with the notebook.,The writer met the student who had the notebook.,sim_1,pilot_simulated_v1,2.01,3.59,5.0,5.0,4.2,3.71,,True,simulated
attach_000162,attachment,The writer met the student with the notebook.,The writer met the student who had the notebook.,sim_2,pilot_simulated_v1,2.33,3.8,5.0,5.0,3.72,3.47,,True,simulated
attach_000162,attachment,The writer met the student with the notebook.,The writer met the student who had the notebook.,sim_3,pilot_simulated_v1,2.17,3.19,5.0,5.0,3.44,4.15,,True,simulated
role_000175,role_reversal,The nurse admired the driver.,The driver admired the nurse.,sim_1,pilot_simulated_v1,3.93,4.15,5.0,5.0,3.25,4.33,,True,simulated
role_000175,role_reversal,The nurse admired the driver.,The driver admired the nurse.,sim_2,pilot_simulated_v1,3.92,3.85,5.0,5.0,4.41,4.13,,True,simulated
role_000175,role_reversal,The nurse admired the driver.,The driver admired the nurse.,sim_3,pilot_simulated_v1,4.99,3.47,5.0,5.0,3.93,4.11,,True,simulated
role_000604,role_reversal,The doctor hired the athlete.,The athlete hired the doctor.,sim_1,pilot_simulated_v1,3.71,4.31,5.0,5.0,4.61,3.75,,True,simulated
role_000604,role_reversal,The doctor hired the athlete.,The athlete hired the doctor.,sim_2,pilot_simulated_v1,3.72,3.57,5.0,5.0,4.27,3.49,,True,simulated
role_000604,role_reversal,The doctor hired the athlete.,The athlete hired the doctor.,sim_3,pilot_simulated_v1,4.63,3.13,5.0,5.0,3.68,3.82,,True,simulated
attach_000320,attachment,The researcher questioned the officer with the badge.,"With the badge, the researcher questioned the officer.",sim_1,pilot_simulated_v1,3.01,3.59,5.0,5.0,4.41,3.9,,True,simulated
attach_000320,attachment,The researcher questioned the officer with the badge.,"With the badge, the researcher questioned the officer.",sim_2,pilot_simulated_v1,3.3,2.91,5.0,5.0,3.95,3.62,,True,simulated
attach_000320,attachment,The researcher questioned the officer with the badge.,"With the badge, the researcher questioned the officer.",sim_3,pilot_simulated_v1,2.62,4.48,5.0,5.0,4.27,3.41,,True,simulated
attach_000576,attachment,The coach saw the man with the telescope.,The coach saw the man who had the telescope.,sim_1,pilot_simulated_v1,2.91,3.21,5.0,5.0,4.78,3.26,,True,simulated
attach_000576,attachment,The coach saw the man with the telescope.,The coach saw the man who had the telescope.,sim_2,pilot_simulated_v1,2.22,2.94,5.0,5.0,3.47,3.38,,True,simulated
attach_000576,attachment,The coach saw the man with the telescope.,The coach saw the man who had the telescope.,sim_3,pilot_simulated_v1,2.05,3.84,5.0,5.0,3.53,4.43,,True,simulated
role_000805,role_reversal,The engineer criticized the lawyer.,The lawyer criticized the engineer.,sim_1,pilot_simulated_v1,4.23,3.07,5.0,5.0,3.83,4.45,,True,simulated
role_000805,role_reversal,The engineer criticized the lawyer.,The lawyer criticized the engineer.,sim_2,pilot_simulated_v1,4.93,3.89,5.0,5.0,4.59,4.08,,True,simulated
role_000805,role_reversal,The engineer criticized the lawyer.,The lawyer criticized the engineer.,sim_3,pilot_simulated_v1,4.82,4.76,5.0,5.0,4.05,3.23,,True,simulated
neg_000987,negation,The journalist visited the coach.,The journalist did not visit the coach.,sim_1,pilot_simulated_v1,3.29,3.35,5.0,5.0,4.38,4.16,,True,simulated
neg_000987,negation,The journalist visited the coach.,The journalist did not visit the coach.,sim_2,pilot_simulated_v1,4.02,3.49,5.0,5.0,3.73,3.88,,True,simulated
neg_000987,negation,The journalist visited the coach.,The journalist did not visit the coach.,sim_3,pilot_simulated_v1,3.81,2.95,5.0,5.0,4.52,4.5,,True,simulated
attach_000345,attachment,The lawyer checked the driver with the flashlight.,The lawyer checked the driver who had the flashlight.,sim_1,pilot_simulated_v1,2.25,3.5,5.0,5.0,3.9,4.19,,True,simulated
attach_000345,attachment,The lawyer checked the driver with the flashlight.,The lawyer checked the driver who had the flashlight.,sim_2,pilot_simulated_v1,3.35,4.02,5.0,5.0,3.62,4.44,,True,simulated
attach_000345,attachment,The lawyer checked the driver with the flashlight.,The lawyer checked the driver who had the flashlight.,sim_3,pilot_simulated_v1,3.32,2.92,5.0,5.0,4.69,3.88,,True,simulated
neg_000095,negation,The coach ignored the passenger.,The coach did not ignore the passenger.,sim_1,pilot_simulated_v1,3.83,3.43,5.0,5.0,3.92,4.53,,True,simulated
neg_000095,negation,The coach ignored the passenger.,The coach did not ignore the passenger.,sim_2,pilot_simulated_v1,4.0,3.76,5.0,5.0,3.5,4.46,,True,simulated
neg_000095,negation,The coach ignored the passenger.,The coach did not ignore the passenger.,sim_3,pilot_simulated_v1,4.17,4.71,5.0,5.0,3.43,4.1,,True,simulated
neg_001047,negation,The researcher contacted the lawyer.,The researcher did not contact the lawyer.,sim_1,pilot_simulated_v1,4.38,3.73,5.0,5.0,4.65,3.97,,True,simulated
neg_001047,negation,The researcher contacted the lawyer.,The researcher did not contact the lawyer.,sim_2,pilot_simulated_v1,3.88,3.74,5.0,5.0,3.96,4.28,,True,simulated
neg_001047,negation,The researcher contacted the lawyer.,The researcher did not contact the lawyer.,sim_3,pilot_simulated_v1,3.8,4.44,5.0,5.0,3.56,3.19,,True,simulated
